Date,Algerian dinar   (DZD)                     ,Australian dollar   (AUD)                     ,Bahrain dinar   (BHD)                     ,Bolivar Fuerte   (VEF)                     ,Botswana pula   (BWP)                     ,Brazilian real   (BRL)                     ,Brunei dollar   (BND)                     ,Canadian dollar   (CAD)                     ,Chilean peso   (CLP)                     ,Chinese yuan   (CNY)                     ,Colombian peso   (COP)                     ,Czech koruna   (CZK)                     ,Danish krone   (DKK)                     ,Euro   (EUR)                     ,Hungarian forint   (HUF)                     ,Icelandic krona   (ISK)                     ,Indian rupee   (INR)                     ,Indonesian rupiah   (IDR)                     ,Iranian rial   (IRR)                     ,Israeli New Shekel   (ILS)                     ,Japanese yen   (JPY)                     ,Kazakhstani tenge   (KZT)                     ,Korean won   (KRW)                     ,Kuwaiti dinar   (KWD)                     ,Libyan dinar   (LYD)                     ,Malaysian ringgit   (MYR)                     ,Mauritian rupee   (MUR)                     ,Mexican peso   (MXN)                     ,Nepalese rupee   (NPR)                     ,New Zealand dollar   (NZD)                     ,Norwegian krone   (NOK)                     ,Omani rial   (OMR)                     ,Pakistani rupee   (PKR)                     ,Peruvian sol   (PEN)                     ,Philippine peso   (PHP)                     ,Polish zloty   (PLN)                     ,Qatari riyal   (QAR)                     ,Russian ruble   (RUB)                     ,Saudi Arabian riyal   (SAR)                     ,Singapore dollar   (SGD)                     ,South African rand   (ZAR)                     ,Sri Lankan rupee   (LKR)                     ,Swedish krona   (SEK)                     ,Swiss franc   (CHF)                     ,Thai baht   (THB)                     ,Trinidadian dollar   (TTD)                     ,Tunisian dinar   (TND)                     ,U.A.E. dirham   (AED)                     ,U.K. pound   (GBP)                     ,U.S. dollar   (USD)                     ,Uruguayan peso   (UYU)                     ,Bolivar Soberano   (VES)                     
04-02-2023,138.3485866,1.437317852,0.376,3391267.269,12.7378311,5.088000501,1.39040668,1.299193749,909.3578997,6.991180576,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074541,14541.18181,42000,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.474228498,44.06506714,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.7342588,3.64,60.11636169,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.744277668,2.995931453,3.6725,0.844891596,1,40.42251068,560.2485446
05-02-2023,138.3199891,1.437317852,0.376,3393489.661,12.73795642,5.088000501,1.39040668,1.299193749,909.3578997,6.994477685,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074503,14541.18181,42000,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.474228498,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.734022274,3.64,60.11637146,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.744277668,2.995931453,3.6725,0.844891596,1,40.42251068,542.9347144
06-02-2023,138.2924204,1.437317852,0.376,3395710.726,12.73784036,5.088000501,1.39040668,1.299193749,909.3578997,6.997753597,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074533,14541.18181,42000,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.474228498,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.733790556,3.64,60.1163797,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.744277668,2.995931453,3.6725,0.844891596,1,40.42251068,560.2441511
07-02-2023,138.2658437,1.437317852,0.376,3397930.465,12.73794784,5.088000501,1.39040668,1.299193749,909.3578997,7.001008447,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074509,14541.18181,42000,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.474228498,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.73356355,3.64,60.11638665,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.744277668,2.995931453,3.6725,0.844891596,1,40.42251068,542.9391068
08-02-2023,138.2402232,1.437317852,0.376,3400148.879,12.73784831,5.088000501,1.39040668,1.299193749,909.3578997,7.00424237,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074528,14541.18181,42000,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.474228498,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.733341158,3.64,60.11639251,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.744277668,2.995931453,3.6725,0.844891596,1,40.42251068,560.2397598
09-02-2023,138.2155245,1.437317852,0.376,3402365.968,12.73794048,5.088000501,1.39040668,1.299193749,909.3578997,7.007455502,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074513,14541.18181,42000,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.474228498,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.733123289,3.64,60.11639746,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.744277668,2.995931453,3.6725,0.844891596,1,40.42251068,542.9434969
10-02-2023,138.1917144,1.437317852,0.376,3404581.734,12.73785512,5.088000501,1.39040668,1.299193749,909.3578997,7.010647976,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074524,14541.18181,42000,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.474228498,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.732909848,3.64,60.11640163,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.744277668,2.995931453,3.6725,0.844891596,1,40.42251068,560.2353707
11-02-2023,138.168761,1.437317852,0.376,3406796.177,12.73793417,5.088000501,1.39040668,1.299193749,909.3578997,7.013819924,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074515,14541.18181,42000,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.474228498,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.732700747,3.64,60.11640515,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.744277668,2.995931453,3.6725,0.844891596,1,40.42251068,542.9478848
12-02-2023,138.1466334,1.437317852,0.376,3409009.298,12.73786097,5.088000501,1.39040668,1.299193749,909.3578997,7.016971479,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074522,14541.18181,42000,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.474228498,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.732495898,3.64,60.11640812,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.744277668,2.995931453,3.6725,0.844891596,1,40.42251068,560.2309839
13-02-2023,138.125302,1.437317852,0.376,3411221.098,12.73792875,5.088000501,1.39040668,1.299193749,909.3578997,7.020102772,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074517,14541.18181,42000,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.474228498,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.732295213,3.64,60.11641062,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.744277668,2.995931453,3.6725,0.844891596,1,40.42251068,542.9522705
14-02-2023,138.104738,1.437317852,0.376,3413431.577,12.73786598,5.088000501,1.39040668,1.299193749,909.3578997,7.023213933,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074521,14541.18181,42000,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.474228498,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.732098608,3.64,60.11641274,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.744277668,2.995931453,3.6725,0.844891596,1,40.42251068,560.2265993
15-02-2023,138.0849139,1.437317852,0.376,3415640.736,12.73792411,5.088000501,1.39040668,1.299193749,909.3578997,7.026305092,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074518,14541.18181,42000,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.474228498,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.731906,3.64,60.11641452,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.744277668,2.995931453,3.6725,0.844891596,1,40.42251068,542.956654
16-02-2023,138.0658031,1.437317852,0.376,3417848.577,12.73787028,5.088000501,1.39040668,1.299193749,909.3578997,7.029376376,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074521,14541.18181,42000,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.474228498,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.731717308,3.64,60.11641602,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.744277668,2.995931453,3.6725,0.844891596,1,40.42251068,560.222217
17-02-2023,138.0473799,1.437317852,0.376,3420055.1,12.73792013,5.088000501,1.39040668,1.299193749,909.3578997,7.032427915,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074518,14541.18181,42000,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.474228498,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.731532453,3.64,60.11641729,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.744277668,2.995931453,3.6725,0.844891596,1,40.42251068,542.9610353
18-02-2023,138.0296195,1.437317852,0.376,3422260.305,12.73787397,5.088000501,1.39040668,1.299193749,909.3578997,7.035459835,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.9107452,14541.18181,42000,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.474228498,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.731351356,3.64,60.11641836,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.744277668,2.995931453,3.6725,0.844891596,1,40.42251068,560.2178368
19-02-2023,138.0124982,1.437317852,0.376,3424464.194,12.73791672,5.088000501,1.39040668,1.299193749,909.3578997,7.038472261,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074519,14541.18181,42000,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.474228498,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.731173941,3.64,60.11641926,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.744277668,2.995931453,3.6725,0.844891596,1,40.42251068,542.9654143
20-02-2023,137.9959928,1.437317852,0.376,3426666.767,12.73787713,5.088000501,1.39040668,1.299193749,909.3578997,7.04146532,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.9107452,14541.18181,42000,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.474228498,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.731000132,3.64,60.11642003,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.744277668,2.995931453,3.6725,0.844891596,1,40.42251068,560.2134589
21-02-2023,137.9800813,1.437317852,0.376,3428868.025,12.73791379,5.088000501,1.39040668,1.299193749,909.3578997,7.044439136,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074519,14541.18181,42000,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.474228498,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.730829858,3.64,60.11642067,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.744277668,2.995931453,3.6725,0.844891596,1,40.42251068,542.9697911
22-02-2023,137.9647423,1.437317852,0.376,3431067.969,12.73787984,5.088000501,1.39040668,1.299193749,909.3578997,7.047393832,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.9107452,14541.18181,42000,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.474228498,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.730663045,3.64,60.11642121,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.744277668,2.995931453,3.6725,0.844891596,1,40.42251068,560.2090832
23-02-2023,137.9499551,1.437317852,0.376,3433266.599,12.73791128,5.088000501,1.39040668,1.299193749,909.3578997,7.050329531,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074519,14541.18181,42000,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.474228498,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.730499624,3.64,60.11642167,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.744277668,2.995931453,3.6725,0.844891596,1,40.42251068,542.9741657
24-02-2023,137.9357,1.437317852,0.376,3435463.917,12.73788216,5.088000501,1.39040668,1.299193749,909.3578997,7.053246357,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.9107452,14541.18181,42000,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.474228498,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.730339525,3.64,60.11642205,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.744277668,2.995931453,3.6725,0.844891596,1,40.42251068,560.2047098
25-02-2023,137.9219578,1.437317852,0.376,3437659.924,12.73790913,5.088000501,1.39040668,1.299193749,909.3578997,7.056144429,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074519,14541.18181,42000,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.474228498,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.730182681,3.64,60.11642238,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.744277668,2.995931453,3.6725,0.844891596,1,40.42251068,542.9785381
26-02-2023,137.90871,1.437317852,0.376,3439854.619,12.73788416,5.088000501,1.39040668,1.299193749,909.3578997,7.059023869,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074519,14541.18181,42000,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.474228498,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.730029026,3.64,60.11642265,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.744277668,2.995931453,3.6725,0.844891596,1,40.42251068,560.2003385
27-02-2023,137.8959389,1.437317852,0.376,3442048.003,12.73790728,5.088000501,1.39040668,1.299193749,909.3578997,7.061884796,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074519,14541.18181,42000,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.474228498,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.729878495,3.64,60.11642289,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.744277668,2.995931453,3.6725,0.844891596,1,40.42251068,542.9829082
28-02-2023,137.8836272,1.437317852,0.376,3444240.079,12.73788587,5.088000501,1.39040668,1.299193749,909.3578997,7.06472733,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074519,14541.18181,42000,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.474228498,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.729731025,3.64,60.11642308,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.744277668,2.995931453,3.6725,0.844891596,1,40.42251068,560.1959695
01-03-2023,137.8717586,1.437317852,0.376,3446430.846,12.7379057,5.088000501,1.39040668,1.299193749,909.3578997,7.067551588,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074519,14541.18181,42000,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.474228498,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.729586553,3.64,60.11642325,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.744277668,2.995931453,3.6725,0.844891596,1,40.42251068,542.9872761
02-03-2023,137.8603169,1.437317852,0.376,3448620.304,12.73788733,5.088000501,1.39040668,1.299193749,909.3578997,7.070357688,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074519,14541.18181,42000,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.474228498,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.729445017,3.64,60.11642338,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.744277668,2.995931453,3.6725,0.844891596,1,40.42251068,560.1916027
03-03-2023,137.8492869,1.437317852,0.376,3450808.456,12.73790434,5.088000501,1.39040668,1.299193749,909.3578997,7.073145747,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074519,14541.18181,42000,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.474228498,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.72930636,3.64,60.1164235,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.744277668,2.995931453,3.6725,0.844891596,1,40.42251068,542.9916418
04-03-2023,137.8386538,1.437317852,0.376,3452995.301,12.73788859,5.088000501,1.39040668,1.299193749,909.3578997,7.075915881,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074519,14541.18181,42000,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.474228498,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.729170521,3.64,60.1164236,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.744277668,2.995931453,3.6725,0.844891596,1,40.42251068,560.187238
05-03-2023,137.8284032,1.437317852,0.376,3455180.841,12.73790317,5.088000501,1.39040668,1.299193749,909.3578997,7.078668205,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074519,14541.18181,42000,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.474228498,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.729037445,3.64,60.11642368,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.744277668,2.995931453,3.6725,0.844891596,1,40.42251068,542.9960053
06-03-2023,137.8185214,1.437317852,0.376,3457365.076,12.73788967,5.088000501,1.39040668,1.299193749,909.3578997,7.081402833,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074519,14541.18181,42000,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.474228498,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.728907073,3.64,60.11642375,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.744277668,2.995931453,3.6725,0.844891596,1,40.42251068,560.1828757
07-03-2023,137.8089952,1.437317852,0.376,3459548.007,12.73790218,5.088000501,1.39040668,1.299193749,909.3578997,7.08411988,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074519,14541.18181,42000,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.474228498,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.728779353,3.64,60.11642381,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.744277668,2.995931453,3.6725,0.844891596,1,40.42251068,543.0003666
08-03-2023,137.7998117,1.437317852,0.376,3461729.635,12.73789059,5.088000501,1.39040668,1.299193749,909.3578997,7.086819459,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074519,14541.18181,42000,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.474228498,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.728654229,3.64,60.11642386,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.744277668,2.995931453,3.6725,0.844891596,1,40.42251068,560.1785155
09-03-2023,137.7909587,1.437317852,0.376,3463909.96,12.73790132,5.088000501,1.39040668,1.299193749,909.3578997,7.089501681,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074519,14541.18181,42000,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.474228498,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.728531649,3.64,60.11642391,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.744277668,2.995931453,3.6725,0.844891596,1,40.42251068,543.0047257
10-03-2023,137.7824241,1.437317852,0.376,3466088.984,12.73789139,5.088000501,1.39040668,1.299193749,909.3578997,7.092166658,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074519,14541.18181,42000,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.474228498,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.728411561,3.64,60.11642394,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.744277668,2.995931453,3.6725,0.844891596,1,40.42251068,560.1741575
11-03-2023,137.7741967,1.437317852,0.376,3468266.707,12.73790058,5.088000501,1.39040668,1.299193749,909.3578997,7.094814502,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074519,14541.18181,42000,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.474228498,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.728293915,3.64,60.11642397,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.744277668,2.995931453,3.6725,0.844891596,1,40.42251068,543.0090825
12-03-2023,137.7662652,1.437317852,0.376,3470443.129,12.73789207,5.088000501,1.39040668,1.299193749,909.3578997,7.097445321,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074519,14541.18181,42000,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.474228498,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.72817866,3.64,60.116424,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.744277668,2.995931453,3.6725,0.844891596,1,40.42251068,560.1698018
13-03-2023,137.7586191,1.437317852,0.376,3472618.252,12.73789995,5.088000501,1.39040668,1.299193749,909.3578997,7.100059227,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074519,14541.18181,42000,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.474228498,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.728065749,3.64,60.11642402,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.744277668,2.995931453,3.6725,0.844891596,1,40.42251068,543.0134372
14-03-2023,137.7512481,1.437317852,0.376,3474792.077,12.73789265,5.088000501,1.39040668,1.299193749,909.3578997,7.102656327,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074519,14541.18181,42000,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.474228498,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.727955133,3.64,60.11642404,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.744277668,2.995931453,3.6725,0.844891596,1,40.42251068,560.1654482
15-03-2023,137.7441423,1.437317852,0.376,3476964.604,12.73789941,5.088000501,1.39040668,1.299193749,909.3578997,7.10523673,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074519,14541.18181,42000,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.474228498,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.727846766,3.64,60.11642405,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.744277668,2.995931453,3.6725,0.844891596,1,40.42251068,543.0177896
