,Algerian dinar   (DZD)                     ,Australian dollar   (AUD)                     ,Bahrain dinar   (BHD)                     ,Bolivar Fuerte   (VEF)                     ,Botswana pula   (BWP)                     ,Brazilian real   (BRL)                     ,Brunei dollar   (BND)                     ,Canadian dollar   (CAD)                     ,Chilean peso   (CLP)                     ,Chinese yuan   (CNY)                     ,Colombian peso   (COP)                     ,Czech koruna   (CZK)                     ,Danish krone   (DKK)                     ,Euro   (EUR)                     ,Hungarian forint   (HUF)                     ,Icelandic krona   (ISK)                     ,Indian rupee   (INR)                     ,Indonesian rupiah   (IDR)                     ,Iranian rial   (IRR)                     ,Israeli New Shekel   (ILS)                     ,Japanese yen   (JPY)                     ,Kazakhstani tenge   (KZT)                     ,Korean won   (KRW)                     ,Kuwaiti dinar   (KWD)                     ,Libyan dinar   (LYD)                     ,Malaysian ringgit   (MYR)                     ,Mauritian rupee   (MUR)                     ,Mexican peso   (MXN)                     ,Nepalese rupee   (NPR)                     ,New Zealand dollar   (NZD)                     ,Norwegian krone   (NOK)                     ,Omani rial   (OMR)                     ,Pakistani rupee   (PKR)                     ,Peruvian sol   (PEN)                     ,Philippine peso   (PHP)                     ,Polish zloty   (PLN)                     ,Qatari riyal   (QAR)                     ,Russian ruble   (RUB)                     ,Saudi Arabian riyal   (SAR)                     ,Singapore dollar   (SGD)                     ,South African rand   (ZAR)                     ,Sri Lankan rupee   (LKR)                     ,Swedish krona   (SEK)                     ,Swiss franc   (CHF)                     ,Thai baht   (THB)                     ,Trinidadian dollar   (TTD)                     ,Tunisian dinar   (TND)                     ,U.A.E. dirham   (AED)                     ,U.K. pound   (GBP)                     ,U.S. dollar   (USD)                     ,Uruguayan peso   (UYU)                     ,Bolivar Soberano   (VES)                     
2024-06-01,137.55375153387976,1.437317852,0.376,4321008.968956717,12.73789616,5.088000501,1.39040668,1.299193749,909.3578997,7.4841409410541155,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074519,14541.18181,42000.0,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.4742284981263865,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.722621825746287,3.64,60.11642413,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.7442776680000005,2.995931453,3.6725,0.844891596,1.0,40.42251068,545.0109988480796
2024-06-02,137.55375153346068,1.437317852,0.376,4322640.623094583,12.73789616,5.088000501,1.39040668,1.299193749,909.3578997,7.484310146007829,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074519,14541.18181,42000.0,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.474228498126406,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.722621803029559,3.64,60.11642413,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.7442776680000005,2.995931453,3.6725,0.844891596,1.0,40.42251068,558.9296036084754
2024-06-03,137.5537515330575,1.437317852,0.376,4324271.111625,12.73789616,5.088000501,1.39040668,1.299193749,909.3578997,7.484478401812019,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074519,14541.18181,42000.0,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.474228498126425,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.722621780690755,3.64,60.11642413,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.7442776680000005,2.995931453,3.6725,0.844891596,1.0,40.42251068,545.0187521092755
2024-06-04,137.55375153266957,1.437317852,0.376,4325900.435380644,12.73789616,5.088000501,1.39040668,1.299193749,909.3578997,7.48464571379091,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074519,14541.18181,42000.0,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.474228498126442,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.722621758723587,3.64,60.11642413,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.7442776680000005,2.995931453,3.6725,0.844891596,1.0,40.42251068,558.9218546661793
2024-06-05,137.55375153229633,1.437317852,0.376,4327528.595193598,12.73789616,5.088000501,1.39040668,1.299193749,909.3578997,7.484812087238859,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074519,14541.18181,42000.0,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.47422849812646,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.722621737121873,3.64,60.11642413,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.7442776680000005,2.995931453,3.6725,0.844891596,1.0,40.42251068,545.0264967350777
2024-06-06,137.55375153193725,1.437317852,0.376,4329155.59189535,12.73789616,5.088000501,1.39040668,1.299193749,909.3578997,7.484977527420521,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074519,14541.18181,42000.0,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.474228498126477,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.722621715879533,3.64,60.11642413,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.7442776680000005,2.995931453,3.6725,0.844891596,1.0,40.42251068,558.9141143544667
2024-06-07,137.55375153159176,1.437317852,0.376,4330781.426316793,12.73789616,5.088000501,1.39040668,1.299193749,909.3578997,7.485142039571024,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074519,14541.18181,42000.0,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.474228498126493,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.722621694990588,3.64,60.11642413,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.7442776680000005,2.995931453,3.6725,0.844891596,1.0,40.42251068,545.034232735104
2024-06-08,137.55375153125937,1.437317852,0.376,4332406.099288227,12.73789616,5.088000501,1.39040668,1.299193749,909.3578997,7.485305628896128,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074519,14541.18181,42000.0,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.474228498126509,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.722621674449159,3.64,60.11642413,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.7442776680000005,2.995931453,3.6725,0.844891596,1.0,40.42251068,558.906382663725
2024-06-09,137.55375153093956,1.437317852,0.376,4334029.611639359,12.73789616,5.088000501,1.39040668,1.299193749,909.3578997,7.485468300572391,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074519,14541.18181,42000.0,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.474228498126524,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.722621654249465,3.64,60.11642413,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.7442776680000005,2.995931453,3.6725,0.844891596,1.0,40.42251068,545.0419601189616
2024-06-10,137.55375153063187,1.437317852,0.376,4335651.964199304,12.73789616,5.088000501,1.39040668,1.299193749,909.3578997,7.485630059747333,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074519,14541.18181,42000.0,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.474228498126538,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.72262163438582,3.64,60.11642413,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.7442776680000005,2.995931453,3.6725,0.844891596,1.0,40.42251068,558.8986595843525
2024-06-11,137.55375153033586,1.437317852,0.376,4337273.157796582,12.73789616,5.088000501,1.39040668,1.299193749,909.3578997,7.485790911539599,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074519,14541.18181,42000.0,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.4742284981265525,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.722621614852634,3.64,60.11642413,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.7442776680000005,2.995931453,3.6725,0.844891596,1.0,40.42251068,545.0496788962469
2024-06-12,137.55375153005104,1.437317852,0.376,4338893.193259125,12.73789616,5.088000501,1.39040668,1.299193749,909.3578997,7.4859508610391226,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074519,14541.18181,42000.0,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.474228498126566,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.722621595644409,3.64,60.11642413,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.7442776680000005,2.995931453,3.6725,0.844891596,1.0,40.42251068,558.8909451067578
2024-06-13,137.55375152977703,1.437317852,0.376,4340512.07141427,12.73789616,5.088000501,1.39040668,1.299193749,909.3578997,7.486109913307284,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074519,14541.18181,42000.0,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.474228498126579,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.7226215767557385,3.64,60.11642413,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.7442776680000005,2.995931453,3.6725,0.844891596,1.0,40.42251068,545.0573890765457
2024-06-14,137.5537515295134,1.437317852,0.376,4342129.793088767,12.73789616,5.088000501,1.39040668,1.299193749,909.3578997,7.486268073377073,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074519,14541.18181,42000.0,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.474228498126592,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.722621558181308,3.64,60.11642413,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.7442776680000005,2.995931453,3.6725,0.844891596,1.0,40.42251068,558.8832392213608
2024-06-15,137.55375152925976,1.437317852,0.376,4343746.35910877,12.73789616,5.088000501,1.39040668,1.299193749,909.3578997,7.486425346253247,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074519,14541.18181,42000.0,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.474228498126604,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.722621539915887,3.64,60.11642413,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.7442776680000005,2.995931453,3.6725,0.844891596,1.0,40.42251068,545.0650906694334
2024-06-16,137.55375152901573,1.437317852,0.376,4345361.770299848,12.73789616,5.088000501,1.39040668,1.299193749,909.3578997,7.4865817369124885,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074519,14541.18181,42000.0,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.474228498126616,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.722621521954337,3.64,60.11642413,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.7442776680000005,2.995931453,3.6725,0.844891596,1.0,40.42251068,558.8755419185915
2024-06-17,137.55375152878094,1.437317852,0.376,4346976.027486978,12.73789616,5.088000501,1.39040668,1.299193749,909.3578997,7.486737250303563,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074519,14541.18181,42000.0,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.474228498126627,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.7226215042916015,3.64,60.11642413,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.7442776680000005,2.995931453,3.6725,0.844891596,1.0,40.42251068,545.0727836844741
2024-06-18,137.55375152855504,1.437317852,0.376,4348589.131494546,12.73789616,5.088000501,1.39040668,1.299193749,909.3578997,7.4868918913474785,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074519,14541.18181,42000.0,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.474228498126638,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.722621486922709,3.64,60.11642413,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.7442776680000005,2.995931453,3.6725,0.844891596,1.0,40.42251068,558.8678531888908
2024-06-19,137.5537515283377,1.437317852,0.376,4350201.083146352,12.73789616,5.088000501,1.39040668,1.299193749,909.3578997,7.487045664937636,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074519,14541.18181,42000.0,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.4742284981266485,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.722621469842773,3.64,60.11642413,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.7442776680000005,2.995931453,3.6725,0.844891596,1.0,40.42251068,545.0804681312218
2024-06-20,137.5537515281286,1.437317852,0.376,4351811.883265607,12.73789616,5.088000501,1.39040668,1.299193749,909.3578997,7.487198575939988,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074519,14541.18181,42000.0,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.474228498126658,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.722621453046984,3.64,60.11642413,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.7442776680000005,2.995931453,3.6725,0.844891596,1.0,40.42251068,558.8601730227102
2024-06-21,137.55375152792743,1.437317852,0.376,4353421.532674932,12.73789616,5.088000501,1.39040668,1.299193749,909.3578997,7.487350629193193,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074519,14541.18181,42000.0,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.474228498126668,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.722621436530616,3.64,60.11642413,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.7442776680000005,2.995931453,3.6725,0.844891596,1.0,40.42251068,545.0881440192195
2024-06-22,137.55375152773388,1.437317852,0.376,4355030.032196362,12.73789616,5.088000501,1.39040668,1.299193749,909.3578997,7.487501829508766,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074519,14541.18181,42000.0,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.474228498126678,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.722621420289021,3.64,60.11642413,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.7442776680000005,2.995931453,3.6725,0.844891596,1.0,40.42251068,558.852501410512
2024-06-23,137.55375152754766,1.437317852,0.376,4356637.382651344,12.73789616,5.088000501,1.39040668,1.299193749,909.3578997,7.487652181671231,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074519,14541.18181,42000.0,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.474228498126687,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.722621404317626,3.64,60.11642413,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.7442776680000005,2.995931453,3.6725,0.844891596,1.0,40.42251068,545.0958113579999
2024-06-24,137.5537515273685,1.437317852,0.376,4358243.584860738,12.73789616,5.088000501,1.39040668,1.299193749,909.3578997,7.487801690438275,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074519,14541.18181,42000.0,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.4742284981266955,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.722621388611937,3.64,60.11642413,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.7442776680000005,2.995931453,3.6725,0.844891596,1.0,40.42251068,558.8448383427689
2024-06-25,137.5537515271961,1.437317852,0.376,4359848.639644819,12.73789616,5.088000501,1.39040668,1.299193749,909.3578997,7.487950360540896,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074519,14541.18181,42000.0,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.474228498126704,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.7226213731675335,3.64,60.11642413,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.7442776680000005,2.995931453,3.6725,0.844891596,1.0,40.42251068,545.1034701570848
2024-06-26,137.55375152703027,1.437317852,0.376,4361452.547823275,12.73789616,5.088000501,1.39040668,1.299193749,909.3578997,7.488098196683556,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074519,14541.18181,42000.0,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.474228498126712,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.722621357980069,3.64,60.11642413,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.7442776680000005,2.995931453,3.6725,0.844891596,1.0,40.42251068,558.8371838099642
2024-06-27,137.5537515268707,1.437317852,0.376,4363055.310215209,12.73789616,5.088000501,1.39040668,1.299193749,909.3578997,7.488245203544323,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074519,14541.18181,42000.0,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.47422849812672,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.722621343045269,3.64,60.11642413,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.7442776680000005,2.995931453,3.6725,0.844891596,1.0,40.42251068,545.1111204259855
2024-06-28,137.5537515267172,1.437317852,0.376,4364656.927639137,12.73789616,5.088000501,1.39040668,1.299193749,909.3578997,7.488391385775027,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074519,14541.18181,42000.0,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.474228498126728,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.722621328358929,3.64,60.11642413,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.7442776680000005,2.995931453,3.6725,0.844891596,1.0,40.42251068,558.8295378025921
2024-06-29,137.5537515265695,1.437317852,0.376,4366257.400912993,12.73789616,5.088000501,1.39040668,1.299193749,909.3578997,7.488536748001403,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074519,14541.18181,42000.0,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.4742284981267355,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.722621313916916,3.64,60.11642413,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.7442776680000005,2.995931453,3.6725,0.844891596,1.0,40.42251068,545.1187621742029
2024-06-30,137.5537515264274,1.437317852,0.376,4367856.730854125,12.73789616,5.088000501,1.39040668,1.299193749,909.3578997,7.4886812948232375,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074519,14541.18181,42000.0,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.474228498126743,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.722621299715166,3.64,60.11642413,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.7442776680000005,2.995931453,3.6725,0.844891596,1.0,40.42251068,558.821900311157
2024-07-01,137.55375152629068,1.437317852,0.376,4369454.918279297,12.73789616,5.088000501,1.39040668,1.299193749,909.3578997,7.488825030814516,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074519,14541.18181,42000.0,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.47422849812675,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.722621285749681,3.64,60.11642413,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.7442776680000005,2.995931453,3.6725,0.844891596,1.0,40.42251068,545.1263954112268
2024-07-02,137.55375152615915,1.437317852,0.376,4371051.96400469,12.73789616,5.088000501,1.39040668,1.299193749,909.3578997,7.4889679605235635,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074519,14541.18181,42000.0,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.474228498126756,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.722621272016531,3.64,60.11642413,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.7442776680000005,2.995931453,3.6725,0.844891596,1.0,40.42251068,558.8142713261742
2024-07-03,137.55375152603258,1.437317852,0.376,4372647.868845902,12.73789616,5.088000501,1.39040668,1.299193749,909.3578997,7.489110088473194,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074519,14541.18181,42000.0,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.474228498126762,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.722621258511851,3.64,60.11642413,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.7442776680000005,2.995931453,3.6725,0.844891596,1.0,40.42251068,545.1340201465371
2024-07-04,137.55375152591083,1.437317852,0.376,4374242.63361795,12.73789616,5.088000501,1.39040668,1.299193749,909.3578997,7.48925141916085,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074519,14541.18181,42000.0,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.474228498126768,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.7226212452318395,3.64,60.11642413,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.7442776680000005,2.995931453,3.6725,0.844891596,1.0,40.42251068,558.8066508381694
2024-07-05,137.55375152579367,1.437317852,0.376,4375836.259135265,12.73789616,5.088000501,1.39040668,1.299193749,909.3578997,7.489391957058746,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074519,14541.18181,42000.0,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.474228498126775,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.722621232172759,3.64,60.11642413,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.7442776680000005,2.995931453,3.6725,0.844891596,1.0,40.42251068,545.1416363896026
2024-07-06,137.55375152568095,1.437317852,0.376,4377428.746211699,12.73789616,5.088000501,1.39040668,1.299193749,909.3578997,7.48953170661401,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074519,14541.18181,42000.0,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.47422849812678,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.722621219330935,3.64,60.11642413,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.7442776680000005,2.995931453,3.6725,0.844891596,1.0,40.42251068,558.7990388376787
2024-07-07,137.55375152557252,1.437317852,0.376,4379020.095660522,12.73789616,5.088000501,1.39040668,1.299193749,909.3578997,7.489670672248824,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074519,14541.18181,42000.0,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.474228498126785,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.722621206702751,3.64,60.11642413,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.7442776680000005,2.995931453,3.6725,0.844891596,1.0,40.42251068,545.1492441498817
2024-07-08,137.5537515254682,1.437317852,0.376,4380610.308294422,12.73789616,5.088000501,1.39040668,1.299193749,909.3578997,7.489808858360562,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074519,14541.18181,42000.0,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.474228498126791,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.722621194284654,3.64,60.11642413,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.7442776680000005,2.995931453,3.6725,0.844891596,1.0,40.42251068,558.791435315249
2024-07-09,137.5537515253678,1.437317852,0.376,4382199.384925509,12.73789616,5.088000501,1.39040668,1.299193749,909.3578997,7.489946269321933,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074519,14541.18181,42000.0,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.474228498126796,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.72262118207315,3.64,60.11642413,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.7442776680000005,2.995931453,3.6725,0.844891596,1.0,40.42251068,545.1568434368224
2024-07-10,137.55375152527122,1.437317852,0.376,4383787.32636531,12.73789616,5.088000501,1.39040668,1.299193749,909.3578997,7.490082909481118,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074519,14541.18181,42000.0,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.474228498126801,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.7226211700648,3.64,60.11642413,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.7442776680000005,2.995931453,3.6725,0.844891596,1.0,40.42251068,558.7838402614377
